tns_index,epoch,length_tns,pkt_type,len_mode,frame_numbers,conn_id,direction,src_ip,src_port,dst_ip,dst_port,canon_a_ip,canon_a_port,canon_b_ip,canon_b_port,pdu_index_in_conn,delta_t_in_conn,conn_len,direction_num,src_row_idx
1103,1742830340.946309,615,6,len4,3845,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2335,0.009544134140014648,5474,1.0,2334
3899,1742830340.92529,158,6,len4,3835,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2326,1.811981201171875e-05,5474,0.0,2325
3866,1742830340.852486,371,6,len4,3767,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2260,9.393692016601562e-05,5474,0.0,2259
3124,1742830314.386694,3087,6,len4,"1322,1323,1324",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,898,3.790855407714844e-05,5474,0.0,897
5158,1742830365.108434,3402,6,len4,"7477,7478,7479",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4842,1.9073486328125e-05,5474,0.0,4841
2586,1742830371.760017,568,6,len4,8236,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,5302,0.010113954544067385,5474,1.0,5301
1041,1742830340.718676,170,6,len4,3697,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2213,0.005542993545532226,5474,1.0,2212
5316,1742830369.4214132,329,6,len4,7994,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,5161,0.00025892257690429693,5474,0.0,5160
843,1742830327.156758,170,6,len4,2445,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1697,0.006683111190795898,5474,1.0,1696
3464,1742830326.683119,460,6,len4,2257,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1576,0.00016617774963378906,5474,0.0,1575
1351,1742830347.6399028,615,6,len4,4463,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2831,0.08144998550415039,5474,1.0,2830
1216,1742830341.2807062,664,6,len4,4086,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2561,0.009030818939208984,5474,1.0,2560
1675,1742830354.257314,151,6,len4,5409,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3482,0.006783008575439453,5474,1.0,3481
1023,1742830331.498841,166,6,len4,3646,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2177,0.004732131958007813,5474,1.0,2176
207,1742830306.438641,664,6,len4,575,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,413,0.010252952575683594,5474,1.0,412
975,1742830330.811033,906,6,len4,3516,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2080,0.1178429126739502,5474,1.0,2079
1670,1742830354.228042,151,6,len4,5397,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3472,0.009328842163085938,5474,1.0,3471
1981,1742830359.332315,2258,6,len4,"6250,6251",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4098,0.006491899490356445,5474,1.0,4097
4191,1742830348.088439,299,6,len4,4593,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2912,0.00026488304138183594,5474,0.0,2911
1968,1742830359.1744769,678,6,len4,6213,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4072,0.01991510391235352,5474,1.0,4071
2105,1742830360.315248,21,6,len4,6640,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4343,0.0001080036163330078,5474,1.0,4342
1513,1742830353.122723,151,6,len4,4939,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3154,0.004922151565551758,5474,1.0,3153
2189,1742830361.1713722,21,6,len4,6891,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4510,0.0003490447998046875,5474,1.0,4509
2267,1742830362.4945269,168,6,len4,7141,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4664,0.008599042892456055,5474,1.0,4663
4646,1742830356.236443,183,6,len4,5833,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3811,8.702278137207031e-05,5474,0.0,3810
2291,1742830362.6899,444,6,len4,7212,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4713,0.00024390220642089844,5474,1.0,4712
285,1742830307.574765,170,6,len4,791,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,575,0.006491899490356445,5474,1.0,574
2599,1742830371.971843,598,6,len4,8281,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,5329,0.014974117279052734,5474,1.0,5328
4080,1742830342.060847,1150,6,len4,4275,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2688,0.0006461143493652344,5474,0.0,2687
3382,1742830322.626109,158,6,len4,2037,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1412,8.296966552734375e-05,5474,0.0,1411
795,1742830326.783567,598,6,len4,2288,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1599,0.008427858352661133,5474,1.0,1598
4227,1742830352.567152,183,6,len4,4698,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2983,8.702278137207031e-05,5474,0.0,2982
2166,1742830360.979396,1298,6,len4,6805,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4463,0.02217721939086914,5474,1.0,4462
5320,1742830370.0974278,3884,6,len4,"8006,8007,8008",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,5169,0.0005049705505371094,5474,0.0,5168
3397,1742830324.3863401,329,6,len4,2081,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1442,0.00020599365234375,5474,0.0,1441
746,1742830324.5729961,692,6,len4,2152,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1501,0.0025207996368408203,5474,1.0,1500
3876,1742830340.901461,311,6,len4,3789,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2280,0.00018978118896484372,5474,0.0,2279
979,1742830330.9384232,676,6,len4,3533,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2089,0.02071094512939453,5474,1.0,2088
3130,1742830314.388454,3048,6,len4,"1352,1353,1354",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,910,3.504753112792969e-05,5474,0.0,909
4683,1742830356.649799,2241,6,len4,"5933,5934",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3885,0.0005090236663818358,5474,0.0,3884
4187,1742830347.824545,342,6,len4,4581,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2904,0.00016689300537109375,5474,0.0,2903
5186,1742830366.772629,1193,6,len4,7591,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4898,0.00017690658569335938,5474,0.0,4897
163,1742830305.790164,861,6,len4,470,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,325,0.003841876983642578,5474,1.0,324
3318,1742830317.736927,698,6,len4,1872,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1284,0.00016498565673828125,5474,0.0,1283
2386,1742830367.19555,1479,6,len4,"7599,7600",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4903,0.12291097640991212,5474,1.0,4902
95,1742830305.317342,660,6,len4,290,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,189,0.008228063583374023,5474,1.0,188
1793,1742830354.93731,170,6,len4,5684,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3720,0.007983922958374023,5474,1.0,3719
4841,1742830360.1643288,700,6,len4,6432,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4205,0.000244140625,5474,0.0,4204
3259,1742830316.087568,181,6,len4,1715,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1166,8.893013000488281e-05,5474,0.0,1165
5421,1742830372.280455,1973,6,len4,"8342,8343",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,5368,0.0003490447998046875,5474,0.0,5367
4699,1742830356.799926,1202,6,len4,5976,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3917,0.00037598609924316406,5474,0.0,3916
4801,1742830359.454226,329,6,len4,6283,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4123,0.00019693374633789065,5474,0.0,4122
4981,1742830361.141834,8111,6,len4,"6840,6841,6842,6843,6844,6845",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4488,0.00025606155395507807,5474,0.0,4487
4321,1742830353.180227,1648,6,len4,"4980,4981",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3173,0.00025892257690429693,5474,0.0,3172
4488,1742830354.33548,183,6,len4,5438,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3500,9.202957153320312e-05,5474,0.0,3499
808,1742830326.912116,835,6,len4,2335,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1625,0.0016760826110839846,5474,1.0,1624
3928,1742830341.0289009,172,6,len4,3898,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2384,3.600120544433594e-05,5474,0.0,2383
4776,1742830359.174715,688,6,len4,6214,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4073,0.00023794174194335938,5474,0.0,4072
2784,1742830305.437032,181,6,len4,338,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,226,0.00011205673217773438,5474,0.0,225
1396,1742830348.3260038,1056,6,len4,4601,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2919,0.0006499290466308594,5474,1.0,2918
2661,1742830372.714052,656,6,len4,8475,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,5454,0.008552074432373047,5474,1.0,5453
1489,1742830353.001484,170,6,len4,4849,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3106,0.0024449825286865234,5474,1.0,3105
2529,1742830370.8468301,532,6,len4,8034,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,5186,0.3572847843170166,5474,1.0,5185
5288,1742830368.865103,273,6,len4,7921,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,5105,0.0001931190490722656,5474,0.0,5104
2013,1742830359.837866,1787,6,len4,"6342,6343",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4162,0.01934504508972168,5474,1.0,4161
2064,1742830360.271614,190,6,len4,6558,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4261,0.009139060974121094,5474,1.0,4260
5314,1742830369.384766,850,6,len4,7989,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,5157,0.0002071857452392578,5474,0.0,5156
662,1742830317.899239,615,6,len4,1924,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1333,0.01233506202697754,5474,1.0,1332
2903,1742830307.122265,183,6,len4,637,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,464,4.220008850097656e-05,5474,0.0,463
1468,1742830352.85041,436,6,len4,4797,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3064,0.007629871368408203,5474,1.0,3063
4349,1742830353.397,183,6,len4,5064,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3229,5.698204040527344e-05,5474,0.0,3228
4377,1742830353.696196,273,6,len4,5133,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3285,0.0001971721649169922,5474,0.0,3284
4926,1742830360.317082,214,6,len4,6673,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4376,2.193450927734375e-05,5474,0.0,4375
3035,1742830308.618252,973,6,len4,1036,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,720,0.0004711151123046875,5474,0.0,719
1213,1742830341.229166,568,6,len4,4076,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2555,0.007192134857177734,5474,1.0,2554
2736,1742830305.067952,65,6,len4,226,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,130,0.0,5474,0.0,129
865,1742830327.2549949,615,6,len4,2513,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1739,0.0029861927032470703,5474,1.0,1738
5006,1742830361.323016,220,6,len4,6934,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4537,7.200241088867188e-05,5474,0.0,4536
2204,1742830361.340618,168,6,len4,6937,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4540,0.008028984069824219,5474,1.0,4539
2915,1742830307.1878538,183,6,len4,663,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,488,9.202957153320312e-05,5474,0.0,487
411,1742830314.0704632,164,6,len4,1213,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,829,0.26491403579711914,5474,1.0,828
1712,1742830354.573596,151,6,len4,5501,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3557,0.011593103408813477,5474,1.0,3556
3085,1742830313.56925,2851,6,len4,"1197,1198",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,820,8.416175842285156e-05,5474,0.0,819
221,1742830307.077317,572,6,len4,614,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,441,0.0024750232696533203,5474,1.0,440
4922,1742830360.3166711,196,6,len4,6665,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4368,2.47955322265625e-05,5474,0.0,4367
19,1742830303.3999062,21,6,len4,72,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,37,0.0002748966217041016,5474,1.0,36
666,1742830317.925158,185,6,len4,1932,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1341,0.0013110637664794922,5474,1.0,1340
1871,1742830356.627086,164,6,len4,5928,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3880,0.0005369186401367189,5474,1.0,3879
5236,1742830368.003349,1106,6,len4,7764,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,5001,0.00021505355834960935,5474,0.0,5000
2383,1742830366.7724519,185,6,len4,7590,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4897,0.13924217224121094,5474,1.0,4896
4718,1742830357.636178,2240,6,len4,"6054,6055",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3957,0.00042510032653808594,5474,0.0,3956
1357,1742830347.666408,572,6,len4,4481,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2843,0.003200054168701172,5474,1.0,2842
3319,1742830317.745533,183,6,len4,1874,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1286,9.894371032714844e-05,5474,0.0,1285
5146,1742830365.091376,2699,6,len4,"7423,7424",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4818,3.695487976074219e-05,5474,0.0,4817
4152,1742830347.640136,447,6,len4,4464,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2832,0.00023293495178222656,5474,0.0,2831
458,1742830314.402009,617,6,len4,1377,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,923,0.001852035522460937,5474,1.0,922
3023,1742830308.488227,622,6,len4,996,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,696,0.0001838207244873047,5474,0.0,695
3366,1742830321.12091,136,6,len4,1988,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1380,0.00011491775512695312,5474,0.0,1379
3964,1742830341.063538,194,6,len4,3970,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2456,1.5974044799804688e-05,5474,0.0,2455
4025,1742830341.3504732,428,6,len4,4107,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2578,4.982948303222656e-05,5474,0.0,2577
1038,1742830340.708536,164,6,len4,3691,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2207,0.010273933410644531,5474,1.0,2206
153,1742830305.6991289,1994,6,len4,"442,443",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,305,0.004914045333862305,5474,1.0,304
4406,1742830353.8746731,183,6,len4,5199,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3343,8.177757263183594e-05,5474,0.0,3342
4862,1742830360.235876,206,6,len4,6541,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4248,0.00022912025451660162,5474,0.0,4247
5057,1742830362.360289,303,6,len4,7091,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4639,0.0011570453643798828,5474,0.0,4638
3504,1742830327.018185,598,6,len4,2384,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,1656,0.00020194053649902344,5474,0.0,1655
4796,1742830359.417283,447,6,len4,6271,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4113,0.00022101402282714844,5474,0.0,4112
3041,1742830308.680887,2359,6,len4,"1062,1063",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,732,0.0002269744873046875,5474,0.0,731
377,1742830312.3997269,514,6,len4,1117,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,761,0.03069019317626953,5474,1.0,760
5066,1742830362.471403,107,6,len4,7136,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4659,3.790855407714844e-05,5474,0.0,4658
4193,1742830348.1044211,136,6,len4,4597,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2916,0.00010895729064941406,5474,0.0,2915
2655,1742830372.6744301,816,6,len4,8457,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,5442,0.007659912109375,5474,1.0,5441
4164,1742830347.689354,374,6,len4,4496,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2856,0.00021696090698242188,5474,0.0,2855
4338,1742830353.3478868,183,6,len4,5038,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3207,9.608268737792967e-05,5474,0.0,3206
2358,1742830365.110366,21,6,len4,7491,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4847,0.0006620883941650392,5474,1.0,4846
4774,1742830359.1345801,1202,6,len4,6209,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4069,0.00034880638122558594,5474,0.0,4068
2237,1742830362.121797,598,6,len4,7042,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4606,0.002245187759399414,5474,1.0,4605
779,1742830326.648594,783,6,len4,2244,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,1567,0.017930984497070312,5474,1.0,1566
432,1742830314.348881,570,6,len4,1268,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,871,0.0020499229431152344,5474,1.0,870
4770,1742830358.675016,142,6,len4,6199,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4061,0.00010204315185546876,5474,0.0,4060
